"","Cod_Mun","Sigla_UF","Nome_Municipio","Pop_2015","Consorcio_Saude","Coluna","Conta","Valor","Obitos","gasto_saude_percapita","percent_obitos"
"2928",350990,"SP","CANANEIA",12604,"Sim","Despesas Empenhadas","10 - Saúde",12935578.15,89,1026.30737464297,0.706125039669946
"2929",350995,"SP","CANAS",4852,"Não","Despesas Empenhadas","10 - Saúde",2640181.08,29,544.142844187964,0.597691673536686
"2930",351000,"SP","CANDIDO MOTA",31131,"Sim","Despesas Empenhadas","10 - Saúde",19373690.96,225,622.327935498378,0.722752240531946
"2931",351010,"SP","CANDIDO RODRIGUES",2780,"Não","Despesas Empenhadas","10 - Saúde",2534299.34,29,911.618467625899,1.0431654676259
"2932",351015,"SP","CANITAR",4884,"Não","Despesas Empenhadas","10 - Saúde",2773137.82,23,567.800536445536,0.470925470925471
"2933",351020,"SP","CAPAO BONITO",47486,"Não","Despesas Empenhadas","10 - Saúde",27682399.52,333,582.959177862949,0.70125931853599
"2934",351030,"SP","CAPELA DO ALTO",19482,"Não","Despesas Empenhadas","10 - Saúde",11720331.8,126,601.597977620368,0.646750846935633
"2935",351040,"SP","CAPIVARI",53152,"Não","Despesas Empenhadas","10 - Saúde",31370580.09,320,590.205073938892,0.602046959662854
"2936",351050,"SP","CARAGUATATUBA",113317,"Não","Despesas Empenhadas","10 - Saúde",36609505.94,796,323.071612732423,0.702454177219658
"2937",351070,"SP","CARDOSO",12281,"Não","Despesas Empenhadas","10 - Saúde",8570896.66,108,697.898921911896,0.879407214396222
"2938",351080,"SP","CASA BRANCA",29877,"Sim","Despesas Empenhadas","10 - Saúde",20075616.39,283,671.942175921277,0.947216922716471
"2939",351090,"SP","CASSIA DOS COQUEIROS",2623,"Não","Despesas Empenhadas","10 - Saúde",3634537.55,19,1385.64146016012,0.724361418223408
"2940",351100,"SP","CASTILHO",19873,"Sim","Despesas Empenhadas","10 - Saúde",23197916.14,134,1167.30821415992,0.674281688723394
"2941",351110,"SP","CATANDUVA",119480,"Não","Despesas Empenhadas","10 - Saúde",70949110.37,1069,593.815788165383,0.894710411784399
"2942",351120,"SP","CATIGUA",7603,"Não","Despesas Empenhadas","10 - Saúde",3987543.36,55,524.469730369591,0.723398658424306
"2943",351130,"SP","CEDRAL",8767,"Não","Despesas Empenhadas","10 - Saúde",7199366.13,74,821.189247176913,0.844074369795825
"2944",351140,"SP","CERQUEIRA CESAR",19109,"Não","Despesas Empenhadas","10 - Saúde",13242724.22,142,693.009797477628,0.743105343032079
"2945",351150,"SP","CERQUILHO",45142,"Não","Despesas Empenhadas","10 - Saúde",24442304.3,263,541.453730450578,0.582605998848079
"2946",351160,"SP","CESARIO LANGE",17163,"Não","Despesas Empenhadas","10 - Saúde",11495626.6,119,669.791213657286,0.693351978092408
"2947",351170,"SP","CHARQUEADA",16440,"Não","Despesas Empenhadas","10 - Saúde",8978391.96,104,546.130897810219,0.632603406326034
"2948",351190,"SP","CLEMENTINA",7992,"Sim","Despesas Empenhadas","10 - Saúde",4740115.33,48,593.107523773774,0.600600600600601
"2949",351200,"SP","COLINA",18245,"Não","Despesas Empenhadas","10 - Saúde",12290060.8,145,673.612540422033,0.794738284461496
"2950",351210,"SP","COLOMBIA",6211,"Não","Despesas Empenhadas","10 - Saúde",8557664.16,65,1377.82388665271,1.04653034938013
"2951",351220,"SP","CONCHAL",27132,"Sim","Despesas Empenhadas","10 - Saúde",18103769.32,183,667.247874097007,0.674480318443167
"2952",351230,"SP","CONCHAS",17406,"Não","Despesas Empenhadas","10 - Saúde",11931997.36,169,685.510591749971,0.970929564517982
"2953",351240,"SP","CORDEIROPOLIS",23234,"Não","Despesas Empenhadas","10 - Saúde",25680868.82,156,1105.314143927,0.671429801153482
"2954",351250,"SP","COROADOS",5753,"Sim","Despesas Empenhadas","10 - Saúde",4978832.09,29,865.432311837302,0.504084825308535
"2955",351260,"SP","CORONEL MACEDO",4922,"Sim","Despesas Empenhadas","10 - Saúde",4206805.51,31,854.694333604226,0.629825274278748
"2956",351280,"SP","COSMOPOLIS",66807,"Sim","Despesas Empenhadas","10 - Saúde",33115405.57,351,495.687661023545,0.525394045534151
"2957",351290,"SP","COSMORAMA",7388,"Não","Despesas Empenhadas","10 - Saúde",5310271.36,55,718.769810503519,0.744450460205739
"2958",351310,"SP","CRAVINHOS",34110,"Sim","Despesas Empenhadas","10 - Saúde",21721445.18,193,636.805780709469,0.565816476106714
"2959",351320,"SP","CRISTAIS PAULISTA",8260,"Não","Despesas Empenhadas","10 - Saúde",5087702.66,48,615.944631961259,0.581113801452784
"2960",351330,"SP","CRUZALIA",2209,"Sim","Despesas Empenhadas","10 - Saúde",3331012.06,15,1507.92759619737,0.679040289723857
"2961",351350,"SP","CUBATAO",127006,"Não","Despesas Empenhadas","10 - Saúde",202124806.57,711,1591.45872297372,0.559816071681653
"2962",351360,"SP","CUNHA",22086,"Não","Despesas Empenhadas","10 - Saúde",11634429.8,164,526.77849316309,0.742551842796342
"2963",351370,"SP","DESCALVADO",32980,"Não","Despesas Empenhadas","10 - Saúde",29277723.34,257,887.741762886598,0.779260157671316
"2964",351380,"SP","DIADEMA",412428,"Sim","Despesas Empenhadas","10 - Saúde",339063118.31,2126,822.114692285684,0.515483914768153
"2965",351385,"SP","DIRCE REIS",1772,"Sim","Despesas Empenhadas","10 - Saúde",2396268.93,22,1352.29623589165,1.24153498871332
"2966",351390,"SP","DIVINOLANDIA",11492,"Sim","Despesas Empenhadas","10 - Saúde",5027549.45,116,437.482548729551,1.00939784197703
"2967",351400,"SP","DOBRADA",8592,"Não","Despesas Empenhadas","10 - Saúde",4265725.97,52,496.476486266294,0.605214152700186
"2968",351410,"SP","DOIS CORREGOS",26517,"Não","Despesas Empenhadas","10 - Saúde",16514015.61,229,622.770886978165,0.863596937813478
"2969",351420,"SP","DOLCINOPOLIS",2142,"Sim","Despesas Empenhadas","10 - Saúde",2546697.8,18,1188.93454715219,0.840336134453782
"2970",351430,"SP","DOURADO",8897,"Não","Despesas Empenhadas","10 - Saúde",7839447.9,72,881.133854108126,0.809261548836687
"2971",351440,"SP","DRACENA",45847,"Sim","Despesas Empenhadas","10 - Saúde",35044079.82,371,764.370183872445,0.809213252775536
"2972",351450,"SP","DUARTINA",12567,"Não","Despesas Empenhadas","10 - Saúde",9249884.76,112,736.045576509907,0.891223044481579
"2973",351460,"SP","DUMONT",9178,"Sim","Despesas Empenhadas","10 - Saúde",4870554.7,56,530.677130093702,0.610154717803443
"2974",351470,"SP","ECHAPORA",6316,"Não","Despesas Empenhadas","10 - Saúde",5373395.17,61,850.759209943002,0.965801139962001
"2975",351480,"SP","ELDORADO",15339,"Sim","Despesas Empenhadas","10 - Saúde",7897930.5,84,514.892137688246,0.5476237042832
"2976",351490,"SP","ELIAS FAUSTO",17085,"Não","Despesas Empenhadas","10 - Saúde",12001678.2,102,702.468726953468,0.597014925373134
"2977",351492,"SP","ELISIARIO",3451,"Não","Despesas Empenhadas","10 - Saúde",2833835.06,22,821.163448275862,0.637496377861489
"2978",351495,"SP","EMBAUBA",2481,"Não","Despesas Empenhadas","10 - Saúde",2571203.56,19,1036.35774284563,0.765820233776703
"2979",351500,"SP","EMBU",261781,"Não","Despesas Empenhadas","10 - Saúde",59021013,1362,225.459498588515,0.520282220634805
"2980",351510,"SP","EMBU-GUACU",67296,"Não","Despesas Empenhadas","10 - Saúde",33692551.51,508,500.66202315145,0.754873989538754
"2981",351512,"SP","EMILIANOPOLIS",3174,"Não","Despesas Empenhadas","10 - Saúde",2869297.37,25,904.00043163201,0.787649653434152
"2982",351515,"SP","ENGENHEIRO COELHO",18611,"Não","Despesas Empenhadas","10 - Saúde",12570970.76,70,675.45917790554,0.376121648487454
"2983",351518,"SP","ESPIRITO SANTO DO PINHAL",43897,"Não","Despesas Empenhadas","10 - Saúde",26076050.54,367,594.028078000774,0.836048021504886
"2984",351519,"SP","ESPIRITO SANTO DO TURVO",4621,"Sim","Despesas Empenhadas","10 - Saúde",4266496.68,28,923.284284786843,0.605929452499459
"2985",351520,"SP","ESTRELA D'OESTE",8462,"Sim","Despesas Empenhadas","10 - Saúde",5694479.7,66,672.947258331364,0.779957456865989
"2986",351530,"SP","ESTRELA DO NORTE",2761,"Não","Despesas Empenhadas","10 - Saúde",2960662.15,16,1072.31515755161,0.579500181093807
"2987",351535,"SP","EUCLIDES DA CUNHA PAULISTA",9642,"Sim","Despesas Empenhadas","10 - Saúde",5927968.32,69,614.806919726198,0.715619166148102
"2988",351540,"SP","FARTURA",15960,"Não","Despesas Empenhadas","10 - Saúde",12492584.14,118,782.74336716792,0.739348370927318
"2989",351550,"SP","FERNANDOPOLIS",68120,"Sim","Despesas Empenhadas","10 - Saúde",33254319.68,549,488.172631826189,0.805930710510863
"2990",351560,"SP","FERNANDO PRESTES",5760,"Não","Despesas Empenhadas","10 - Saúde",4976828.18,35,864.032670138889,0.607638888888889
"2991",351565,"SP","FERNAO",1669,"Sim","Despesas Empenhadas","10 - Saúde",2786039.34,16,1669.28660275614,0.958657878969443
"2992",351580,"SP","FLORA RICA",1634,"Não","Despesas Empenhadas","10 - Saúde",2239903.32,21,1370.80986536108,1.28518971848225
"2993",351590,"SP","FLOREAL",3011,"Não","Despesas Empenhadas","10 - Saúde",2736811.58,25,908.937754898705,0.830288940551312
"2994",351600,"SP","FLORIDA PAULISTA",14000,"Sim","Despesas Empenhadas","10 - Saúde",8771424.42,99,626.530315714286,0.707142857142857
"2995",351610,"SP","FLORINIA",2799,"Sim","Despesas Empenhadas","10 - Saúde",4254821.59,28,1520.12204001429,1.00035727045373
"2996",351620,"SP","FRANCA",342112,"Não","Despesas Empenhadas","10 - Saúde",163913794.01,2034,479.123193603264,0.594542138247124
"2997",351630,"SP","FRANCISCO MORATO",168243,"Sim","Despesas Empenhadas","10 - Saúde",50323738.07,825,299.113413752727,0.490362154740465
"2998",351640,"SP","FRANCO DA ROCHA",145755,"Sim","Despesas Empenhadas","10 - Saúde",55445777.73,832,380.403949984563,0.570820898082399
"2999",351650,"SP","GABRIEL MONTEIRO",2790,"Sim","Despesas Empenhadas","10 - Saúde",2978466.88,21,1067.55085304659,0.752688172043011
"3000",351660,"SP","GALIA",6894,"Não","Despesas Empenhadas","10 - Saúde",5987741.39,59,868.543862779228,0.8558166521613
"3001",351670,"SP","GARCA",44532,"Não","Despesas Empenhadas","10 - Saúde",27959379.68,420,627.849179915566,0.943142010239827
"3002",351680,"SP","GASTAO VIDIGAL",4585,"Não","Despesas Empenhadas","10 - Saúde",2895307.78,25,631.473888767721,0.54525627044711
"3003",351685,"SP","GAVIAO PEIXOTO",4688,"Não","Despesas Empenhadas","10 - Saúde",7158032.93,30,1526.88415742321,0.639931740614334
"3004",351690,"SP","GENERAL SALGADO",10961,"Não","Despesas Empenhadas","10 - Saúde",7387123.85,98,673.94615910957,0.894079007389837
"3005",351700,"SP","GETULINA",11287,"Não","Despesas Empenhadas","10 - Saúde",5794501.52,92,513.378357402321,0.815097014264198
"3006",351710,"SP","GLICERIO",4773,"Sim","Despesas Empenhadas","10 - Saúde",4230609.47,31,886.362763461136,0.649486695998324
"3007",351720,"SP","GUAICARA",11633,"Não","Despesas Empenhadas","10 - Saúde",5217530.46,74,448.51117166681,0.63612137883607
"3008",351730,"SP","GUAIMBE",5696,"Não","Despesas Empenhadas","10 - Saúde",4228584.01,46,742.377810744382,0.807584269662921
"3009",351740,"SP","GUAIRA",39813,"Não","Despesas Empenhadas","10 - Saúde",32103621.82,305,806.360279808103,0.766081430688469
"3010",351750,"SP","GUAPIACU",20037,"Não","Despesas Empenhadas","10 - Saúde",14151701.07,115,706.27843838898,0.573938214303538
"3011",351760,"SP","GUAPIARA",17879,"Não","Despesas Empenhadas","10 - Saúde",12792116.75,118,715.482787068628,0.659992169584429
"3012",351770,"SP","GUARA",20911,"Não","Despesas Empenhadas","10 - Saúde",12675999.83,137,606.188122519248,0.655157572569461
"3013",351780,"SP","GUARACAI",8525,"Sim","Despesas Empenhadas","10 - Saúde",7063493.19,64,828.562251026393,0.750733137829912
"3014",351790,"SP","GUARACI",10778,"Não","Despesas Empenhadas","10 - Saúde",9143714.06,85,848.36834848766,0.788643533123028
"3015",351800,"SP","GUARANI D'OESTE",2020,"Sim","Despesas Empenhadas","10 - Saúde",2494075.71,16,1234.69094554455,0.792079207920792
"3016",351810,"SP","GUARANTA",6651,"Não","Despesas Empenhadas","10 - Saúde",5009345.81,42,753.17182528943,0.63148398737032
"3017",351820,"SP","GUARARAPES",32346,"Sim","Despesas Empenhadas","10 - Saúde",21491107.8,286,664.413151548878,0.884189698880851
"3018",351830,"SP","GUARAREMA",28344,"Sim","Despesas Empenhadas","10 - Saúde",25925839.85,191,914.685289655659,0.673863957098504
"3019",351840,"SP","GUARATINGUETA",119073,"Não","Despesas Empenhadas","10 - Saúde",82152627.92,903,689.934980390181,0.758358318006601
"3020",351850,"SP","GUAREI",16867,"Não","Despesas Empenhadas","10 - Saúde",9577054.31,86,567.79832276042,0.509871346416079
"3021",351860,"SP","GUARIBA",38499,"Não","Despesas Empenhadas","10 - Saúde",20987849.4,266,545.153105275462,0.690927037065898
"3022",351870,"SP","GUARUJA",311230,"Não","Despesas Empenhadas","10 - Saúde",231488996.92,1934,743.787542717604,0.621405391511101
"3023",351880,"SP","GUARULHOS",1324781,"Sim","Despesas Empenhadas","10 - Saúde",943434182.33,7367,712.143503212984,0.556091912550074
"3024",351885,"SP","GUATAPARA",7446,"Não","Despesas Empenhadas","10 - Saúde",7137031.94,61,958.505498254096,0.819231802309965
"3025",351890,"SP","GUZOLANDIA",5103,"Não","Despesas Empenhadas","10 - Saúde",4129233.83,40,809.177705271409,0.783852635704487
"3026",351900,"SP","HERCULANDIA",9278,"Sim","Despesas Empenhadas","10 - Saúde",5951977.55,54,641.515148738952,0.582021987497305
"3027",351905,"SP","HOLAMBRA",13375,"Sim","Despesas Empenhadas","10 - Saúde",12945478.48,68,967.886241495327,0.508411214953271
"3028",351907,"SP","HORTOLANDIA",215819,"Não","Despesas Empenhadas","10 - Saúde",158070306.89,1124,732.420717777397,0.520806787168878
"3029",351910,"SP","IACANGA",11066,"Não","Despesas Empenhadas","10 - Saúde",9060713.15,63,818.788464666546,0.569311404301464
"3030",351920,"SP","IACRI",6481,"Sim","Despesas Empenhadas","10 - Saúde",4746063.71,42,732.304229285604,0.648048140719025
"3031",351925,"SP","IARAS",7970,"Não","Despesas Empenhadas","10 - Saúde",4632446.56,36,581.235452948557,0.451693851944793
"3032",351930,"SP","IBATE",33535,"Não","Despesas Empenhadas","10 - Saúde",20113068.5,174,599.763485910243,0.518860891605785
"3033",351940,"SP","IBIRA",11861,"Não","Despesas Empenhadas","10 - Saúde",7402847,92,624.133462608549,0.775651294157322
"3034",351950,"SP","IBIRAREMA",7376,"Sim","Despesas Empenhadas","10 - Saúde",5795846.04,49,785.770883947939,0.664316702819957
"3035",351960,"SP","IBITINGA",57649,"Não","Despesas Empenhadas","10 - Saúde",19999265.81,416,346.914357751219,0.721608354004406
"3036",351970,"SP","IBIUNA",76432,"Não","Despesas Empenhadas","10 - Saúde",50722203.62,510,663.625230531714,0.667259786476868
"3037",351980,"SP","ICEM",7997,"Não","Despesas Empenhadas","10 - Saúde",8514339.45,51,1064.69169063399,0.637739152182068
"3038",351990,"SP","IEPE",8036,"Não","Despesas Empenhadas","10 - Saúde",8522954.05,56,1060.59657167745,0.696864111498258
"3039",352000,"SP","IGARACU DO TIETE",24451,"Não","Despesas Empenhadas","10 - Saúde",10789557.89,160,441.272663285755,0.654369964418633
"3040",352020,"SP","IGARATA",9349,"Sim","Despesas Empenhadas","10 - Saúde",7199120.74,54,770.041794844368,0.577601882554284
"3041",352030,"SP","IGUAPE",30390,"Sim","Despesas Empenhadas","10 - Saúde",19742428.88,256,649.635698585061,0.842382362619283
"3042",352040,"SP","ILHABELA",32197,"Não","Despesas Empenhadas","10 - Saúde",51789296.69,122,1608.51311271236,0.378917290430785
"3043",352042,"SP","ILHA COMPRIDA",10291,"Sim","Despesas Empenhadas","10 - Saúde",24585690.22,114,2389.04773297056,1.10776406568847
"3044",352044,"SP","ILHA SOLTEIRA",26344,"Sim","Despesas Empenhadas","10 - Saúde",22518924.03,151,854.802764576374,0.573185545095657
"3045",352050,"SP","INDAIATUBA",231033,"Não","Despesas Empenhadas","10 - Saúde",180298475.35,1240,780.401394389546,0.536719862530461
"3046",352060,"SP","INDIANA",4941,"Não","Despesas Empenhadas","10 - Saúde",3076200.6,48,622.586642380085,0.971463266545234
"3047",352070,"SP","INDIAPORA",3969,"Sim","Despesas Empenhadas","10 - Saúde",3742396.25,36,942.90658856135,0.90702947845805
"3048",352080,"SP","INUBIA PAULISTA",3881,"Sim","Despesas Empenhadas","10 - Saúde",3548883.42,33,914.424998711672,0.850296315382633
"3049",352090,"SP","IPAUSSU",14579,"Não","Despesas Empenhadas","10 - Saúde",7800729.51,95,535.066157486796,0.651622196309761
"3050",352100,"SP","IPERO",33367,"Não","Despesas Empenhadas","10 - Saúde",17162172.09,131,514.345673569695,0.3926034704948
"3051",352110,"SP","IPEUNA",6914,"Não","Despesas Empenhadas","10 - Saúde",7484270.21,39,1082.48050477292,0.564072895574197
"3052",352115,"SP","IPIGUA",5022,"Não","Despesas Empenhadas","10 - Saúde",4019132.74,27,800.305205097571,0.537634408602151
"3053",352120,"SP","IPORANGA",4333,"Sim","Despesas Empenhadas","10 - Saúde",5158155.26,35,1190.43509346873,0.807754442649435
"3054",352130,"SP","IPUA",15567,"Não","Despesas Empenhadas","10 - Saúde",11101656.31,84,713.153228624655,0.539603006359607
"3055",352140,"SP","IRACEMAPOLIS",22557,"Não","Despesas Empenhadas","10 - Saúde",14979686.01,112,664.081482909961,0.496519927295296
"3056",352150,"SP","IRAPUA",7774,"Não","Despesas Empenhadas","10 - Saúde",5510543.18,64,708.842703884744,0.823257010547981
"3057",352160,"SP","IRAPURU",8187,"Sim","Despesas Empenhadas","10 - Saúde",4109254.92,65,501.924382557713,0.7939416147551
"3058",352170,"SP","ITABERA",18015,"Não","Despesas Empenhadas","10 - Saúde",13117482.57,138,728.142246461282,0.766028309741882
"3059",352180,"SP","ITAI",26042,"Não","Despesas Empenhadas","10 - Saúde",16319484.02,176,626.660165117886,0.675831349358728
"3060",352190,"SP","ITAJOBI",15177,"Não","Despesas Empenhadas","10 - Saúde",10533568.57,146,694.048136654148,0.961981946366212
"3061",352200,"SP","ITAJU",3606,"Não","Despesas Empenhadas","10 - Saúde",3509552.66,24,973.2536494731,0.665557404326123
"3062",352210,"SP","ITANHAEM",96222,"Sim","Despesas Empenhadas","10 - Saúde",64403246.28,818,669.319347758309,0.850117436760824
"3063",352215,"SP","ITAOCA",3337,"Sim","Despesas Empenhadas","10 - Saúde",2897988.49,31,868.441261612227,0.92897812406353
"3064",352220,"SP","ITAPECERICA DA SERRA",167236,"Não","Despesas Empenhadas","10 - Saúde",85004991.83,910,508.293619974168,0.544141213614294
"3065",352230,"SP","ITAPETININGA",157016,"Não","Despesas Empenhadas","10 - Saúde",104189722.82,1009,663.561183701024,0.642609670352066
"3066",352240,"SP","ITAPEVA",92710,"Não","Despesas Empenhadas","10 - Saúde",68070236.74,636,734.227556250674,0.686010139143566
"3067",352250,"SP","ITAPEVI",223404,"Sim","Despesas Empenhadas","10 - Saúde",146414071.04,1143,655.378019372974,0.511629156147607
"3068",352260,"SP","ITAPIRA",72967,"Sim","Despesas Empenhadas","10 - Saúde",57292183.92,660,785.179381364178,0.904518480957145
"3069",352265,"SP","ITAPIRAPUA PAULISTA",4135,"Sim","Despesas Empenhadas","10 - Saúde",3504206.37,27,847.450149939541,0.652962515114873
"3070",352270,"SP","ITAPOLIS",42343,"Não","Despesas Empenhadas","10 - Saúde",30002470.86,367,708.557987388706,0.866731218855537
"3071",352280,"SP","ITAPORANGA",15115,"Não","Despesas Empenhadas","10 - Saúde",9652927.31,115,638.632306318227,0.760833608997684
"3072",352290,"SP","ITAPUI",13328,"Não","Despesas Empenhadas","10 - Saúde",9968326.81,93,747.923680222089,0.697779111644658
"3073",352300,"SP","ITAPURA",4717,"Sim","Despesas Empenhadas","10 - Saúde",4084254.49,28,865.858488446046,0.593597625609498
"3074",352310,"SP","ITAQUAQUECETUBA",352801,"Não","Despesas Empenhadas","10 - Saúde",97803987.97,1708,277.221402348633,0.484125611888855
"3075",352320,"SP","ITARARE",50105,"Sim","Despesas Empenhadas","10 - Saúde",25713066.36,386,513.183641552739,0.77038219738549
"3076",352330,"SP","ITARIRI",16759,"Não","Despesas Empenhadas","10 - Saúde",9467079.55,100,564.895253296736,0.596694313503192
"3077",352340,"SP","ITATIBA",113284,"Não","Despesas Empenhadas","10 - Saúde",80368944.64,681,709.446564739946,0.601144027400162
"3078",352370,"SP","ITIRAPUA",6321,"Sim","Despesas Empenhadas","10 - Saúde",3799062.97,43,601.022460053789,0.680272108843537
"3079",352380,"SP","ITOBI",7831,"Sim","Despesas Empenhadas","10 - Saúde",4000312.91,54,510.830406078406,0.689567105095135
"3080",352390,"SP","ITU",167095,"Não","Despesas Empenhadas","10 - Saúde",100744760.71,1052,602.919062269966,0.629581974325982
"3081",352400,"SP","ITUPEVA",54128,"Não","Despesas Empenhadas","10 - Saúde",41494350.12,230,766.596772834762,0.424918711203074
"3082",352410,"SP","ITUVERAVA",40994,"Não","Despesas Empenhadas","10 - Saúde",27998405.73,339,682.987894082061,0.826950285407621
"3083",352420,"SP","JABORANDI",6882,"Não","Despesas Empenhadas","10 - Saúde",4676242.61,45,679.488900029061,0.653879686137751
"3084",352430,"SP","JABOTICABAL",75820,"Sim","Despesas Empenhadas","10 - Saúde",57104725.97,534,753.16177749934,0.704299657082564
"3085",352440,"SP","JACAREI",226539,"Não","Despesas Empenhadas","10 - Saúde",161491781.08,1446,712.865250928096,0.638300689947426
"3086",352450,"SP","JACI",6486,"Não","Despesas Empenhadas","10 - Saúde",5236022.45,33,807.280673758865,0.508788159111933
"3087",352460,"SP","JACUPIRANGA",17851,"Sim","Despesas Empenhadas","10 - Saúde",13198688.8,105,739.380919836424,0.588202341605512
"3088",352470,"SP","JAGUARIUNA",51907,"Não","Despesas Empenhadas","10 - Saúde",73208879.05,270,1410.38547883715,0.520161057275512
"3089",352480,"SP","JALES",48922,"Sim","Despesas Empenhadas","10 - Saúde",25525263.49,404,521.754292342913,0.825804341605004
"3090",352490,"SP","JAMBEIRO",6092,"Sim","Despesas Empenhadas","10 - Saúde",6496641.41,32,1066.42176789232,0.525279054497702
"3091",352500,"SP","JANDIRA",118832,"Sim","Despesas Empenhadas","10 - Saúde",64255537.49,543,540.725877625555,0.456947623535748
"3092",352510,"SP","JARDINOPOLIS",41799,"Não","Despesas Empenhadas","10 - Saúde",30707857.48,250,734.655314241968,0.598100433024713
"3093",352520,"SP","JARINU",27473,"Não","Despesas Empenhadas","10 - Saúde",28095043.28,177,1022.64198594984,0.644268918574601
"3094",352530,"SP","JAU",143283,"Não","Despesas Empenhadas","10 - Saúde",117833949.73,1120,822.386115100884,0.781669842200401
"3095",352540,"SP","JERIQUARA",3216,"Não","Despesas Empenhadas","10 - Saúde",3103853.2,32,965.128482587065,0.995024875621891
"3096",352550,"SP","JOANOPOLIS",12725,"Não","Despesas Empenhadas","10 - Saúde",7010371.84,87,550.913307662083,0.683693516699411
"3097",352560,"SP","JOAO RAMALHO",4416,"Sim","Despesas Empenhadas","10 - Saúde",4420176.66,33,1000.94580163043,0.747282608695652
"3098",352570,"SP","JOSE BONIFACIO",35538,"Não","Despesas Empenhadas","10 - Saúde",20015780.97,216,563.221930609488,0.607800101300017
"3099",352580,"SP","JULIO MESQUITA",4687,"Não","Despesas Empenhadas","10 - Saúde",3534512.35,39,754.109739705569,0.832088756133988
"3100",352585,"SP","JUMIRIM",3142,"Não","Despesas Empenhadas","10 - Saúde",3135451.56,17,997.915837046467,0.541056651814131
"3101",352590,"SP","JUNDIAI",401896,"Não","Despesas Empenhadas","10 - Saúde",422502985.47,2661,1051.2744229104,0.662111591058383
"3102",352600,"SP","JUNQUEIROPOLIS",20066,"Sim","Despesas Empenhadas","10 - Saúde",16158714.12,157,805.278287650753,0.782418020532244
"3103",352610,"SP","JUQUIA",19359,"Sim","Despesas Empenhadas","10 - Saúde",13311722.58,120,687.624494033783,0.61986672865334
"3104",352620,"SP","JUQUITIBA",30642,"Não","Despesas Empenhadas","10 - Saúde",15356624.88,188,501.162616017231,0.613536975393251
"3105",352630,"SP","LAGOINHA",4954,"Não","Despesas Empenhadas","10 - Saúde",5703040.68,39,1151.19916834881,0.787242632216391
"3106",352640,"SP","LARANJAL PAULISTA",27384,"Não","Despesas Empenhadas","10 - Saúde",18987426.26,218,693.37665278995,0.796085305287759
"3107",352650,"SP","LAVINIA",10590,"Sim","Despesas Empenhadas","10 - Saúde",6378477.62,59,602.311389990557,0.557129367327668
"3108",352660,"SP","LAVRINHAS",7052,"Não","Despesas Empenhadas","10 - Saúde",4669326.32,38,662.127952353942,0.53885422575156
"3109",352670,"SP","LEME",99388,"Não","Despesas Empenhadas","10 - Saúde",56392964.96,642,567.402150762668,0.6459532337908
"3110",352680,"SP","LENCOIS PAULISTA",66131,"Não","Despesas Empenhadas","10 - Saúde",37102233.21,405,561.041466331977,0.612420801137137
"3111",352690,"SP","LIMEIRA",296440,"Não","Despesas Empenhadas","10 - Saúde",175794374.73,1976,593.018400789367,0.666576710295507
"3112",352700,"SP","LINDOIA",7485,"Sim","Despesas Empenhadas","10 - Saúde",8034161.35,40,1073.368249833,0.53440213760855
"3113",352710,"SP","LINS",76092,"Não","Despesas Empenhadas","10 - Saúde",44837541.95,579,589.254349340272,0.760920990380066
"3114",352720,"SP","LORENA",87178,"Não","Despesas Empenhadas","10 - Saúde",59816080.6,681,686.137335107481,0.781160384500677
"3115",352725,"SP","LOURDES",2249,"Não","Despesas Empenhadas","10 - Saúde",3072478.79,18,1366.15330813695,0.800355713650511
"3116",352730,"SP","LOUVEIRA",43862,"Não","Despesas Empenhadas","10 - Saúde",87227561.35,198,1988.68180543523,0.451415804112899
"3117",352740,"SP","LUCELIA",21196,"Sim","Despesas Empenhadas","10 - Saúde",13460532.37,158,635.050593036422,0.745423664842423
"3118",352750,"SP","LUCIANOPOLIS",2364,"Não","Despesas Empenhadas","10 - Saúde",3510614.91,14,1485.03168781726,0.592216582064298
"3119",352770,"SP","LUIZIANIA",5511,"Sim","Despesas Empenhadas","10 - Saúde",4354409.54,41,790.130564325894,0.743966612230085
"3120",352780,"SP","LUPERCIO",4549,"Sim","Despesas Empenhadas","10 - Saúde",3704562.94,29,814.368639261376,0.637502747856672
"3121",352790,"SP","LUTECIA",2729,"Sim","Despesas Empenhadas","10 - Saúde",3257187.1,19,1193.54602418468,0.696225723708318
"3122",352800,"SP","MACATUBA",17013,"Não","Despesas Empenhadas","10 - Saúde",9871982.58,117,580.261128548757,0.687709398695115
"3123",352810,"SP","MACAUBAL",8033,"Não","Despesas Empenhadas","10 - Saúde",5135296.28,74,639.275025519731,0.921200049794597
"3124",352820,"SP","MACEDONIA",3746,"Sim","Despesas Empenhadas","10 - Saúde",3498355.33,37,933.890904965296,0.987720234917245
"3125",352830,"SP","MAGDA",3215,"Não","Despesas Empenhadas","10 - Saúde",4275578.25,25,1329.88437013997,0.777604976671851
"3126",352840,"SP","MAIRINQUE",46015,"Não","Despesas Empenhadas","10 - Saúde",21519401.46,306,467.660577203086,0.665000543301097
"3127",352850,"SP","MAIRIPORA",92323,"Não","Despesas Empenhadas","10 - Saúde",49546633.79,546,536.666202246461,0.591401925847297
"3128",352860,"SP","MANDURI",9592,"Não","Despesas Empenhadas","10 - Saúde",6536824.22,73,681.487095496247,0.761050875729775
